HR,SpO2
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,96.0
92.0,96.0
92.0,96.0
92.0,96.0
92.0,96.0
92.0,96.0
92.0,96.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,98.0
90.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
92.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
87.0,97.0
87.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,98.0
89.0,98.0
89.0,
89.0,
89.0,
89.0,
89.0,
89.0,
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,98.0
89.0,98.0
89.0,99.0
89.0,100.0
89.0,100.0
88.0,100.0
89.0,100.0
88.0,100.0
88.0,100.0
88.0,100.0
89.0,100.0
88.0,99.0
88.0,98.0
88.0,98.0
89.0,97.0
88.0,98.0
88.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
89.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
87.0,97.0
88.0,97.0
88.0,97.0
87.0,97.0
87.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
87.0,97.0
88.0,97.0
88.0,98.0
87.0,98.0
88.0,98.0
88.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,97.0
87.0,97.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
63.0,100.0
61.0,100.0
65.0,100.0
68.0,100.0
68.0,100.0
66.0,100.0
69.0,100.0
65.0,100.0
63.0,100.0
62.0,100.0
62.0,100.0
61.0,100.0
61.0,100.0
61.0,100.0
61.0,100.0
65.0,100.0
65.0,100.0
64.0,100.0
68.0,100.0
65.0,100.0
65.0,100.0
63.0,100.0
61.0,100.0
61.0,100.0
59.0,100.0
60.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
59.0,100.0
62.0,100.0
63.0,100.0
61.0,100.0
61.0,100.0
59.0,100.0
60.0,100.0
60.0,100.0
61.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
49.0,100.0
55.0,100.0
54.0,100.0
53.0,100.0
54.0,100.0
55.0,100.0
56.0,100.0
57.0,100.0
57.0,100.0
57.0,100.0
57.0,100.0
60.0,100.0
62.0,100.0
66.0,100.0
66.0,100.0
67.0,100.0
67.0,100.0
63.0,100.0
63.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
57.0,100.0
57.0,100.0
57.0,100.0
55.0,100.0
54.0,100.0
54.0,100.0
55.0,100.0
58.0,100.0
61.0,100.0
62.0,100.0
63.0,100.0
63.0,100.0
48.0,100.0
45.0,100.0
59.0,100.0
59.0,100.0
58.0,100.0
57.0,100.0
57.0,100.0
56.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
57.0,100.0
58.0,100.0
59.0,100.0
60.0,100.0
61.0,100.0
62.0,100.0
63.0,100.0
65.0,100.0
65.0,100.0
65.0,100.0
66.0,100.0
68.0,100.0
70.0,100.0
70.0,100.0
71.0,100.0
70.0,100.0
68.0,100.0
66.0,100.0
64.0,100.0
62.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
57.0,100.0
57.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
61.0,100.0
63.0,100.0
66.0,100.0
68.0,100.0
69.0,100.0
70.0,100.0
70.0,100.0
71.0,100.0
69.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
47.0,100.0
44.0,100.0
61.0,100.0
59.0,100.0
59.0,100.0
57.0,100.0
56.0,100.0
55.0,100.0
53.0,100.0
53.0,100.0
52.0,100.0
52.0,100.0
55.0,100.0
57.0,100.0
59.0,100.0
61.0,100.0
63.0,100.0
62.0,100.0
61.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
63.0,100.0
65.0,100.0
67.0,100.0
67.0,100.0
66.0,100.0
65.0,100.0
64.0,100.0
62.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
58.0,100.0
57.0,100.0
59.0,100.0
61.0,100.0
63.0,100.0
64.0,100.0
66.0,100.0
69.0,100.0
69.0,100.0
70.0,100.0
71.0,100.0
71.0,100.0
70.0,100.0
69.0,100.0
68.0,100.0
67.0,100.0
66.0,100.0
64.0,100.0
63.0,100.0
62.0,100.0
61.0,100.0
60.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
61.0,100.0
62.0,100.0
63.0,100.0
64.0,100.0
64.0,100.0
64.0,100.0
64.0,100.0
64.0,100.0
66.0,100.0
66.0,100.0
66.0,100.0
66.0,100.0
66.0,100.0
66.0,100.0
67.0,100.0
67.0,100.0
69.0,100.0
70.0,100.0
71.0,100.0
71.0,100.0
70.0,100.0
70.0,100.0
71.0,100.0
70.0,100.0
67.0,100.0
65.0,100.0
64.0,100.0
63.0,100.0
62.0,100.0
61.0,100.0
59.0,100.0
58.0,100.0
57.0,100.0
56.0,100.0
55.0,100.0
55.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
57.0,100.0
57.0,100.0
58.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
61.0,100.0
50.0,100.0
48.0,100.0
58.0,100.0
57.0,100.0
57.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
59.0,100.0
61.0,100.0
63.0,100.0
65.0,100.0
66.0,100.0
67.0,100.0
68.0,100.0
68.0,100.0
67.0,100.0
67.0,100.0
67.0,100.0
66.0,100.0
66.0,100.0
67.0,100.0
67.0,100.0
68.0,100.0
68.0,100.0
68.0,100.0
68.0,100.0
66.0,100.0
66.0,100.0
64.0,100.0
61.0,100.0
59.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
61.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
62.0,100.0
63.0,100.0
65.0,100.0
65.0,100.0
65.0,100.0
63.0,100.0
63.0,100.0
62.0,100.0
64.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
61.0,100.0
62.0,100.0
62.0,100.0
64.0,100.0
65.0,100.0
62.0,100.0
64.0,100.0
64.0,100.0
63.0,100.0
63.0,100.0
63.0,100.0
63.0,100.0
62.0,100.0
63.0,100.0
64.0,100.0
66.0,100.0
68.0,100.0
69.0,100.0
70.0,100.0
70.0,100.0
67.0,100.0
64.0,100.0
64.0,100.0
62.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
58.0,100.0
60.0,100.0
60.0,100.0
63.0,100.0
63.0,100.0
62.0,100.0
64.0,100.0
62.0,100.0
61.0,100.0
61.0,100.0
61.0,100.0
62.0,100.0
62.0,100.0
63.0,100.0
62.0,100.0
62.0,100.0
60.0,100.0
61.0,100.0
58.0,100.0
59.0,100.0
59.0,100.0
58.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
58.0,100.0
61.0,100.0
61.0,100.0
63.0,100.0
63.0,100.0
61.0,100.0
61.0,100.0
60.0,100.0
63.0,100.0
61.0,100.0
60.0,100.0
58.0,100.0
57.0,100.0
57.0,100.0
56.0,100.0
56.0,100.0
55.0,100.0
57.0,100.0
57.0,100.0
56.0,100.0
54.0,100.0
56.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
54.0,100.0
53.0,100.0
53.0,100.0
53.0,100.0
53.0,100.0
54.0,100.0
55.0,100.0
56.0,100.0
56.0,100.0
56.0,100.0
57.0,100.0
58.0,100.0
59.0,100.0
60.0,100.0
61.0,100.0
64.0,100.0
65.0,100.0
66.0,100.0
67.0,100.0
70.0,100.0
71.0,100.0
72.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
71.0,100.0
48.0,100.0
63.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
57.0,100.0
57.0,100.0
57.0,100.0
57.0,100.0
56.0,100.0
59.0,100.0
61.0,100.0
62.0,100.0
64.0,100.0
64.0,100.0
63.0,100.0
62.0,100.0
61.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
59.0,100.0
58.0,100.0
58.0,100.0
59.0,100.0
59.0,100.0
60.0,100.0
60.0,100.0
61.0,100.0
61.0,100.0
61.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
59.0,100.0
59.0,100.0
58.0,100.0
58.0,100.0
59.0,100.0
59.0,100.0
61.0,100.0
63.0,100.0
67.0,100.0
67.0,100.0
69.0,100.0
71.0,100.0
71.0,100.0
107.0,95.0
107.0,95.0
107.0,95.0
106.0,95.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
105.0,96.0
105.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
107.0,95.0
107.0,95.0
107.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,94.0
108.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
106.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
108.0,94.0
108.0,94.0
108.0,95.0
108.0,95.0
108.0,95.0
109.0,95.0
109.0,95.0
112.0,95.0
108.0,96.0
108.0,96.0
108.0,96.0
107.0,96.0
107.0,96.0
106.0,96.0
106.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,95.0
106.0,95.0
106.0,95.0
107.0,94.0
107.0,94.0
107.0,94.0
108.0,94.0
108.0,94.0
108.0,94.0
108.0,94.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,96.0
108.0,96.0
107.0,96.0
107.0,97.0
107.0,97.0
106.0,97.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,96.0
106.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,97.0
107.0,97.0
108.0,97.0
108.0,97.0
108.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
108.0,97.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,97.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,96.0
107.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
108.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
108.0,95.0
108.0,96.0
108.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
109.0,95.0
108.0,95.0
108.0,96.0
108.0,96.0
107.0,97.0
107.0,97.0
107.0,97.0
106.0,97.0
106.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
104.0,97.0
104.0,97.0
103.0,97.0
103.0,97.0
103.0,96.0
103.0,96.0
104.0,96.0
105.0,96.0
106.0,95.0
106.0,95.0
107.0,94.0
108.0,94.0
109.0,93.0
109.0,93.0
110.0,92.0
110.0,92.0
110.0,91.0
110.0,91.0
110.0,91.0
109.0,91.0
109.0,92.0
109.0,92.0
108.0,93.0
108.0,94.0
107.0,95.0
107.0,96.0
106.0,96.0
106.0,97.0
106.0,98.0
106.0,98.0
105.0,98.0
105.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
107.0,97.0
107.0,97.0
108.0,97.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,96.0
108.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,97.0
105.0,97.0
105.0,97.0
104.0,97.0
104.0,97.0
104.0,97.0
103.0,97.0
103.0,97.0
103.0,97.0
104.0,96.0
104.0,96.0
105.0,96.0
106.0,95.0
107.0,95.0
108.0,94.0
108.0,94.0
108.0,93.0
109.0,93.0
109.0,93.0
109.0,93.0
109.0,93.0
109.0,93.0
109.0,93.0
109.0,94.0
109.0,95.0
109.0,95.0
109.0,96.0
109.0,96.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,98.0
109.0,98.0
109.0,98.0
108.0,98.0
108.0,97.0
108.0,97.0
107.0,97.0
107.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
106.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
106.0,95.0
106.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,95.0
106.0,95.0
106.0,95.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,97.0
106.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
106.0,95.0
106.0,95.0
106.0,95.0
107.0,95.0
107.0,94.0
108.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
107.0,94.0
106.0,94.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,96.0
106.0,96.0
105.0,96.0
105.0,96.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,95.0
105.0,95.0
105.0,95.0
105.0,95.0
105.0,95.0
105.0,95.0
105.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
106.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,95.0
107.0,96.0
107.0,96.0
107.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
106.0,96.0
105.0,96.0
105.0,96.0
105.0,96.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,97.0
105.0,96.0
85.0,98.0
85.0,98.0
85.0,98.0
85.0,98.0
85.0,98.0
85.0,97.0
85.0,97.0
85.0,97.0
85.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
83.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
84.0,97.0
84.0,97.0
85.0,97.0
85.0,97.0
86.0,97.0
86.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
88.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
86.0,97.0
86.0,97.0
86.0,96.0
86.0,96.0
86.0,96.0
86.0,96.0
86.0,96.0
86.0,96.0
85.0,96.0
85.0,96.0
85.0,96.0
85.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
82.0,96.0
83.0,96.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
84.0,97.0
82.0,97.0
85.0,97.0
85.0,97.0
86.0,97.0
86.0,97.0
87.0,98.0
87.0,98.0
87.0,98.0
90.0,98.0
87.0,99.0
87.0,99.0
86.0,100.0
86.0,100.0
86.0,100.0
86.0,100.0
85.0,100.0
85.0,100.0
85.0,100.0
85.0,99.0
85.0,99.0
85.0,98.0
85.0,97.0
85.0,97.0
85.0,97.0
85.0,97.0
85.0,97.0
85.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,97.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,97.0
84.0,97.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,97.0
83.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,97.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
82.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,99.0
84.0,99.0
84.0,99.0
84.0,99.0
84.0,99.0
84.0,99.0
84.0,99.0
83.0,98.0
83.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
